1,-3.188396,55.944425,140,-3.1886258133329357,55.94461783628291,null
2,-3.1886258133329357,55.94461783628291,140,-3.1888556266658714,55.944810672565815,null
3,-3.1888556266658714,55.944810672565815,140,-3.189085439998807,55.94500350884872,number.exist.rate
4,-3.189085439998807,55.94500350884872,60,-3.188935439998807,55.945263316469855,null
5,-3.188935439998807,55.945263316469855,50,-3.1887426037159012,55.94549312980279,shady.soft.phones
6,-3.1887426037159012,55.94549312980279,10,-3.1884471613899974,55.945545224256094,skills.less.herb
7,-3.1884471613899974,55.945545224256094,160,-3.188729069176233,55.945647830299094,stops.else.chats
8,-3.188729069176233,55.945647830299094,190,-3.189024511502137,55.94559573584579,null
9,-3.189024511502137,55.94559573584579,190,-3.189319953828041,55.94554364139249,null
10,-3.189319953828041,55.94554364139249,190,-3.1896153961539446,55.94549154693919,null
11,-3.1896153961539446,55.94549154693919,190,-3.1899108384798485,55.945439452485886,turkey.limit.ramp
12,-3.1899108384798485,55.945439452485886,90,-3.1899108384798485,55.94573945248589,null
13,-3.1899108384798485,55.94573945248589,100,-3.1899629329331485,55.946034894811795,love.behind.orchestra
14,-3.1899629329331485,55.946034894811795,210,-3.190222740554284,55.9458848948118,null
15,-3.190222740554284,55.9458848948118,210,-3.1904825481754195,55.9457348948118,null
16,-3.1904825481754195,55.9457348948118,210,-3.190742355796555,55.9455848948118,null
17,-3.190742355796555,55.9455848948118,200,-3.191024263582791,55.9454822887688,null
18,-3.191024263582791,55.9454822887688,210,-3.1912840712039263,55.9453322887688,null
19,-3.1912840712039263,55.9453322887688,200,-3.191565978990162,55.9452296827258,hills.feels.tunes
20,-3.191565978990162,55.9452296827258,300,-3.191415978990162,55.94496987510467,null
21,-3.191415978990162,55.94496987510467,300,-3.191265978990162,55.944710067483534,null
22,-3.191265978990162,55.944710067483534,310,-3.191073142707256,55.9444802541506,paying.crowd.weep
23,-3.191073142707256,55.9444802541506,270,-3.191073142707256,55.944180254150595,null
24,-3.191073142707256,55.944180254150595,260,-3.191125237160556,55.94388481182469,spicy.bunch.shady
25,-3.191125237160556,55.94388481182469,270,-3.191125237160556,55.943584811824685,null
26,-3.191125237160556,55.943584811824685,270,-3.191125237160556,55.94328481182468,null
27,-3.191125237160556,55.94328481182468,270,-3.191125237160556,55.94298481182468,null
28,-3.191125237160556,55.94298481182468,260,-3.191177331613856,55.94268936949877,along.spill.limp
29,-3.191177331613856,55.94268936949877,10,-3.1908818892879522,55.942741463952075,null
30,-3.1908818892879522,55.942741463952075,20,-3.1905999815017165,55.942844069995076,tonic.bliss.cove
31,-3.1905999815017165,55.942844069995076,60,-3.1904499815017164,55.94310387761621,null
32,-3.1904499815017164,55.94310387761621,50,-3.1902571452188107,55.943333690949146,arts.dish.scarcely
33,-3.1902571452188107,55.943333690949146,350,-3.189961702892907,55.943281596495844,null
34,-3.189961702892907,55.943281596495844,350,-3.189666260567003,55.94322950204254,null
35,-3.189666260567003,55.94322950204254,350,-3.189370818241099,55.94317740758924,null
36,-3.189370818241099,55.94317740758924,350,-3.1890753759151953,55.94312531313594,null
37,-3.1890753759151953,55.94312531313594,350,-3.1887799335892915,55.943073218682635,groups.ideas.script
38,-3.1887799335892915,55.943073218682635,10,-3.1884844912633876,55.94312531313594,null
39,-3.1884844912633876,55.94312531313594,10,-3.188189048937484,55.94317740758924,null
40,-3.188189048937484,55.94317740758924,10,-3.18789360661158,55.94322950204254,gums.clock.modes
41,-3.18789360661158,55.94322950204254,350,-3.187598164285676,55.94317740758924,null
42,-3.187598164285676,55.94317740758924,350,-3.1873027219597723,55.94312531313594,null
43,-3.1873027219597723,55.94312531313594,350,-3.1870072796338684,55.943073218682635,null
44,-3.1870072796338684,55.943073218682635,350,-3.1867118373079646,55.94302112422933,null
45,-3.1867118373079646,55.94302112422933,350,-3.1864163949820608,55.94296902977603,hers.banks.goat
46,-3.1864163949820608,55.94296902977603,40,-3.186186581649125,55.94316186605894,null
47,-3.186186581649125,55.94316186605894,50,-3.1859937453662193,55.94339167939187,null
48,-3.1859937453662193,55.94339167939187,40,-3.1857639320332836,55.94358451567478,record.sofa.sock
49,-3.1857639320332836,55.94358451567478,290,-3.185661325990286,55.94330260788854,null
50,-3.185661325990286,55.94330260788854,280,-3.185609231536986,55.94300716556263,toned.deflection.bland
51,-3.185609231536986,55.94300716556263,10,-3.185313789211082,55.943059260015936,null
52,-3.185313789211082,55.943059260015936,10,-3.1850183468851783,55.94311135446924,null
53,-3.1850183468851783,55.94311135446924,20,-3.1847364390989426,55.94321396051224,brings.remedy.latter
54,-3.1847364390989426,55.94321396051224,80,-3.1846843446456425,55.943509402838146,null
55,-3.1846843446456425,55.943509402838146,90,-3.1846843446456425,55.94380940283815,rider.mile.lime
56,-3.1846843446456425,55.94380940283815,80,-3.1846322501923425,55.944104845164055,null
57,-3.1846322501923425,55.944104845164055,80,-3.1845801557390425,55.94440028748996,null
58,-3.1845801557390425,55.94440028748996,90,-3.1845801557390425,55.944700287489965,null
59,-3.1845801557390425,55.944700287489965,80,-3.1845280612857425,55.94499572981587,null
60,-3.1845280612857425,55.94499572981587,90,-3.1845280612857425,55.945295729815875,settle.title.united
61,-3.1845280612857425,55.945295729815875,130,-3.1847208975686483,55.94552554314881,null
62,-3.1847208975686483,55.94552554314881,130,-3.184913733851554,55.94575535648175,rider.aura.bulb
63,-3.184913733851554,55.94575535648175,140,-3.1851435471844898,55.945948192764654,null
64,-3.1851435471844898,55.945948192764654,130,-3.1853363834673956,55.94617800609759,prime.rent.silk
65,-3.1853363834673956,55.94617800609759,200,-3.1856182912536313,55.94607540005459,null
66,-3.1856182912536313,55.94607540005459,190,-3.185913733579535,55.94602330560129,renew.slows.basket
67,-3.185913733579535,55.94602330560129,210,-3.1861735412006706,55.94587330560129,posts.kicked.universally
68,-3.1861735412006706,55.94587330560129,200,-3.1864554489869064,55.94577069955829,null
69,-3.1864554489869064,55.94577069955829,200,-3.186737356773142,55.94566809351529,hidden.handle.softly
70,-3.186737356773142,55.94566809351529,160,-3.187019264559378,55.94577069955829,null
71,-3.187019264559378,55.94577069955829,160,-3.1873011723456135,55.94587330560129,slips.mass.baking
72,-3.1873011723456135,55.94587330560129,310,-3.1871083360627077,55.94564349226835,null
73,-3.1871083360627077,55.94564349226835,310,-3.186915499779802,55.94541367893542,spent.spoon.bolt
74,-3.186915499779802,55.94541367893542,310,-3.186722663496896,55.94518386560248,null
75,-3.186722663496896,55.94518386560248,310,-3.1865298272139904,55.944954052269544,laws.merit.bleak
76,-3.1865298272139904,55.944954052269544,330,-3.186270019592855,55.944804052269546,null
77,-3.186270019592855,55.944804052269546,320,-3.186040206259919,55.94461121598664,null
78,-3.186040206259919,55.94461121598664,330,-3.1857803986387836,55.94446121598664,atoms.vanish.foods
79,-3.1857803986387836,55.94446121598664,170,-3.1860758409646874,55.944513310439945,null
80,-3.1860758409646874,55.944513310439945,170,-3.1863712832905913,55.94456540489325,null
81,-3.1863712832905913,55.94456540489325,160,-3.186653191076827,55.94466801093625,artist.gets.react
82,-3.186653191076827,55.94466801093625,190,-3.186948633402731,55.944615916482945,null
83,-3.186948633402731,55.944615916482945,200,-3.1872305411889665,55.944513310439945,only.fairly.rift
84,-3.1872305411889665,55.944513310439945,220,-3.1874603545219022,55.94432047415704,null
85,-3.1874603545219022,55.94432047415704,220,-3.187690167854838,55.94412763787413,bound.ends.matter
86,-3.187690167854838,55.94412763787413,110,-3.1877927738978356,55.94440954566037,thank.salsa.brain
87,-3.1877927738978356,55.94440954566037,170,-3.1880882162237394,55.94446164011367,null
88,-3.1880882162237394,55.94446164011367,190,-3.1883836585496432,55.94440954566037,null
