1,-3.188396,55.944425,280,-3.1883439055467,55.944129557674096,trades.rare.cable
2,-3.1883439055467,55.944129557674096,300,-3.1881939055467,55.94386975005296,cubs.trucks.help
3,-3.1881939055467,55.94386975005296,180,-3.1884939055467,55.94386975005296,null
4,-3.1884939055467,55.94386975005296,180,-3.1887939055467003,55.94386975005296,null
5,-3.1887939055467003,55.94386975005296,300,-3.1886439055467,55.94360994243183,null
6,-3.1886439055467,55.94360994243183,160,-3.188925813332936,55.94371254847483,labels.hotels.alert
7,-3.188925813332936,55.94371254847483,180,-3.189225813332936,55.94371254847483,null
8,-3.189225813332936,55.94371254847483,160,-3.189507721119172,55.94381515451783,burn.spot.across
9,-3.189507721119172,55.94381515451783,180,-3.189807721119172,55.94381515451783,null
10,-3.189807721119172,55.94381515451783,180,-3.190107721119172,55.94381515451783,null
11,-3.190107721119172,55.94381515451783,220,-3.190337534452108,55.94362231823492,null
12,-3.190337534452108,55.94362231823492,180,-3.190637534452108,55.94362231823492,null
13,-3.190637534452108,55.94362231823492,220,-3.1908673477850438,55.943429481952016,null
14,-3.1908673477850438,55.943429481952016,180,-3.191167347785044,55.943429481952016,meal.feed.large
15,-3.191167347785044,55.943429481952016,310,-3.190974511502138,55.94319966861908,null
16,-3.190974511502138,55.94319966861908,320,-3.1907446981692025,55.943006832336174,null
17,-3.1907446981692025,55.943006832336174,310,-3.1905518618862967,55.94277701900324,tonic.bliss.cove
18,-3.1905518618862967,55.94277701900324,50,-3.190359025603391,55.943006832336174,null
19,-3.190359025603391,55.943006832336174,10,-3.190063583277487,55.943058926789476,shows.fries.lamp
20,-3.190063583277487,55.943058926789476,300,-3.189913583277487,55.94279911916834,null
21,-3.189913583277487,55.94279911916834,10,-3.189618140951583,55.942851213621644,null
22,-3.189618140951583,55.942851213621644,200,-3.189900048737819,55.94274860757864,hooked.shine.third
23,-3.189900048737819,55.94274860757864,20,-3.189618140951583,55.942851213621644,null
24,-3.189618140951583,55.942851213621644,20,-3.1893362331653474,55.942953819664645,region.passes.pencil
25,-3.1893362331653474,55.942953819664645,10,-3.1890407908394436,55.94300591411795,null
26,-3.1890407908394436,55.94300591411795,0,-3.1887407908394434,55.94300591411795,null
27,-3.1887407908394434,55.94300591411795,0,-3.188440790839443,55.94300591411795,null
28,-3.188440790839443,55.94300591411795,340,-3.1881588830532075,55.942903308074946,null
29,-3.1881588830532075,55.942903308074946,340,-3.187876975266972,55.942800702031946,panic.squad.danger
30,-3.187876975266972,55.942800702031946,40,-3.187647161934036,55.94299353831485,null
31,-3.187647161934036,55.94299353831485,40,-3.1874173486011004,55.94318637459776,null
32,-3.1874173486011004,55.94318637459776,40,-3.1871875352681647,55.943379210880664,null
33,-3.1871875352681647,55.943379210880664,40,-3.186957721935229,55.94357204716357,null
34,-3.186957721935229,55.94357204716357,40,-3.1867279086022933,55.94376488344648,null
35,-3.1867279086022933,55.94376488344648,140,-3.186957721935229,55.94395771972938,renew.ears.tend
36,-3.186957721935229,55.94395771972938,10,-3.186662279609325,55.944009814182685,null
37,-3.186662279609325,55.944009814182685,20,-3.1863803718230894,55.944112420225686,null
38,-3.1863803718230894,55.944112420225686,20,-3.1860984640368537,55.94421502626869,null
39,-3.1860984640368537,55.94421502626869,20,-3.185816556250618,55.94431763231169,atoms.vanish.foods
40,-3.185816556250618,55.94431763231169,310,-3.185623719967712,55.94408781897875,manliness.poem.cliff
41,-3.185623719967712,55.94408781897875,310,-3.1854308836848064,55.943858005645815,null
42,-3.1854308836848064,55.943858005645815,310,-3.1852380474019006,55.94362819231288,hello.love.keys
43,-3.1852380474019006,55.94362819231288,70,-3.185135441358903,55.94391010009912,null
44,-3.185135441358903,55.94391010009912,70,-3.1850328353159054,55.944192007885356,null
45,-3.1850328353159054,55.944192007885356,80,-3.1849807408626054,55.94448745021126,null
46,-3.1849807408626054,55.94448745021126,70,-3.184878134819608,55.9447693579975,slide.leads.stores
47,-3.184878134819608,55.9447693579975,60,-3.1847281348196077,55.945029165618635,null
48,-3.1847281348196077,55.945029165618635,60,-3.1845781348196076,55.94528897323977,settle.title.united
49,-3.1845781348196076,55.94528897323977,130,-3.1847709711025134,55.945518786572705,null
50,-3.1847709711025134,55.945518786572705,130,-3.184963807385419,55.94574859990564,rider.aura.bulb
51,-3.184963807385419,55.94574859990564,180,-3.1852638073854194,55.94574859990564,null
52,-3.1852638073854194,55.94574859990564,180,-3.1855638073854196,55.94574859990564,shed.desire.muddy
53,-3.1855638073854196,55.94574859990564,180,-3.1858638073854197,55.94574859990564,null
54,-3.1858638073854197,55.94574859990564,180,-3.18616380738542,55.94574859990564,posts.kicked.universally
55,-3.18616380738542,55.94574859990564,180,-3.18646380738542,55.94574859990564,null
56,-3.18646380738542,55.94574859990564,190,-3.186759249711324,55.94569650545234,hidden.handle.softly
57,-3.186759249711324,55.94569650545234,300,-3.186609249711324,55.945436697831205,null
