1,-3.188396,55.944425,30,-3.1881361923788645,55.944575,null
2,-3.1881361923788645,55.944575,30,-3.187876384757729,55.944725,hurt.green.filer
3,-3.187876384757729,55.944725,290,-3.1877737787147313,55.94444309221376,null
4,-3.1877737787147313,55.94444309221376,290,-3.1876711726717337,55.94416118442752,bound.ends.matter
5,-3.1876711726717337,55.94416118442752,40,-3.187441359338798,55.94435402071043,only.fairly.rift
6,-3.187441359338798,55.94435402071043,10,-3.187145917012894,55.94440611516373,null
7,-3.187145917012894,55.94440611516373,290,-3.1870433109698966,55.94412420737749,null
8,-3.1870433109698966,55.94412420737749,330,-3.186783503348761,55.943974207377494,null
9,-3.186783503348761,55.943974207377494,20,-3.1865015955625253,55.944076813420494,null
10,-3.1865015955625253,55.944076813420494,190,-3.186797037888429,55.94402471896719,null
11,-3.186797037888429,55.94402471896719,170,-3.187092480214333,55.944076813420494,null
12,-3.187092480214333,55.944076813420494,100,-3.187144574667633,55.9443722557464,null
13,-3.187144574667633,55.9443722557464,120,-3.187294574667633,55.944632063367536,null
14,-3.187294574667633,55.944632063367536,350,-3.1869991323417293,55.94457996891423,null
15,-3.1869991323417293,55.94457996891423,10,-3.1867036900158254,55.944632063367536,artist.gets.react
16,-3.1867036900158254,55.944632063367536,10,-3.1864082476899216,55.94468415782084,rated.fired.crowds
17,-3.1864082476899216,55.94468415782084,120,-3.1865582476899217,55.94494396544197,null
18,-3.1865582476899217,55.94494396544197,130,-3.1867510839728275,55.94517377877491,dragon.bottle.crisp
19,-3.1867510839728275,55.94517377877491,120,-3.1869010839728276,55.94543358639604,spent.spoon.bolt
20,-3.1869010839728276,55.94543358639604,150,-3.187160891593963,55.94558358639604,diner.leaves.mutual
21,-3.187160891593963,55.94558358639604,20,-3.1868789838077274,55.94568619243904,null
22,-3.1868789838077274,55.94568619243904,20,-3.1865970760214917,55.94578879848204,null
23,-3.1865970760214917,55.94578879848204,20,-3.186315168235256,55.94589140452504,null
24,-3.186315168235256,55.94589140452504,20,-3.1860332604490202,55.94599401056804,null
25,-3.1860332604490202,55.94599401056804,10,-3.1857378181231164,55.946046105021345,renew.slows.basket
26,-3.1857378181231164,55.946046105021345,260,-3.1857899125764164,55.94575066269544,null
27,-3.1857899125764164,55.94575066269544,260,-3.1858420070297164,55.94545522036953,null
28,-3.1858420070297164,55.94545522036953,260,-3.1858941014830164,55.945159778043624,null
29,-3.1858941014830164,55.945159778043624,260,-3.1859461959363164,55.94486433571772,null
30,-3.1859461959363164,55.94486433571772,260,-3.1859982903896165,55.94456889339181,null
